journal_id,journal_index_date,code_group,amount_journal,kartu_piutang_id,amount_kartu_piutang,kartu_piutang_index_date
372085,26012208060014,120001,-19500.00,120500,-19500.00,260122080600014
65116,26012208110001,120001,30631.00,12300,30631.00,260122081100001
65120,26012208110002,120001,3369.00,12301,3369.00,260122081100002
169959,26012208110004,120001,153153.00,48686,153153.00,260122081100004
169963,26012208110005,120001,16847.00,48687,16847.00,260122081100005
351976,26012208110007,120001,-34000.00,110509,-34000.00,260122081100007
372087,26012208110008,120001,-170000.00,120501,-170000.00,260122081100008
88329,26012208130001,120001,15315.00,20349,15315.00,260122081300001
88333,26012208130002,120001,1685.00,20350,1685.00,260122081300002
355814,26012208130003,120001,-17000.00,112416,-17000.00,260122081300004
65124,26012208140001,120001,90090.00,12303,90090.00,260122081400001
65128,26012208140002,120001,9910.00,12304,9910.00,260122081400002
351978,26012208140003,120001,-100000.00,110510,-100000.00,260122081400004
169967,26012208150001,120001,5405.00,48689,5405.00,260122081500001
169971,26012208150002,120001,8108.00,48690,8108.00,260122081500002
169975,26012208150003,120001,3604.00,48691,3604.00,260122081500003
169979,26012208150004,120001,1883.00,48692,1883.00,260122081500004
372089,26012208150005,120001,-19000.00,120502,-19000.00,260122081500006
88337,26012208160001,120001,13514.00,20352,13514.00,260122081600001
88341,26012208160002,120001,9910.00,20353,9910.00,260122081600002
88345,26012208160003,120001,2576.00,20354,2576.00,260122081600003
355816,26012208160004,120001,-26000.00,112417,-26000.00,260122081600005
65132,26012208180001,120001,15315.00,12306,15315.00,260122081800001
65136,26012208180002,120001,1685.00,12307,1685.00,260122081800002
351980,26012208180003,120001,-17000.00,110511,-17000.00,260122081800004
169983,26012208190001,120001,29730.00,48694,29730.00,260122081900001
169987,26012208190002,120001,8108.00,48695,8108.00,260122081900002
169991,26012208190003,120001,4162.00,48696,4162.00,260122081900003
372091,26012208190004,120001,-42000.00,120503,-42000.00,260122081900005
88349,26012208210001,120001,13514.00,20356,13514.00,260122082100001
88353,26012208210002,120001,1486.00,20357,1486.00,260122082100002
355818,26012208210003,120001,-15000.00,112418,-15000.00,260122082100004
65140,26012208220001,120001,9459.00,12309,9459.00,260122082200001
65144,26012208220002,120001,4505.00,12310,4505.00,260122082200002
65148,26012208220003,120001,7207.00,12311,7207.00,260122082200003
65152,26012208220004,120001,4505.00,12312,4505.00,260122082200004
65156,26012208220005,120001,2824.00,12313,2824.00,260122082200005
351982,26012208220006,120001,-28500.00,110512,-28500.00,260122082200007
169995,26012208230001,120001,32432.00,48698,32432.00,260122082300001
169999,26012208230002,120001,3568.00,48699,3568.00,260122082300002
372093,26012208230003,120001,-36000.00,120504,-36000.00,260122082300004
65160,26012208240001,120001,19820.00,12315,19820.00,260122082400001
65164,26012208240002,120001,2180.00,12316,2180.00,260122082400002
88357,26012208240004,120001,14414.00,20359,14414.00,260122082400004
88361,26012208240005,120001,1586.00,20360,1586.00,260122082400005
351984,26012208240007,120001,-22000.00,110513,-22000.00,260122082400007
355820,26012208240008,120001,-16000.00,112419,-16000.00,260122082400008
170003,26012208270001,120001,10811.00,48701,10811.00,260122082700001
170007,26012208270002,120001,1189.00,48702,1189.00,260122082700002
372095,26012208270003,120001,-12000.00,120505,-12000.00,260122082700004
88365,26012208280001,120001,5405.00,20362,5405.00,260122082800001
88369,26012208280002,120001,595.00,20363,595.00,260122082800002
355822,26012208280003,120001,-6000.00,112420,-6000.00,260122082800004
867774,26012208290001,120001,45045.00,295743,45045.00,260122082900001
867778,26012208290002,120001,4505.00,295744,4505.00,260122082900002
867782,26012208290003,120001,5450.00,295745,5450.00,260122082900003
867785,26012208290004,120001,-55000.00,295746,-55000.00,260122082900004
65168,26012208300001,120001,7207.00,12318,7207.00,260122083000001
65172,26012208300002,120001,793.00,12319,793.00,260122083000002
351986,26012208300003,120001,-8000.00,110514,-8000.00,260122083000004
170011,26012208310001,120001,76577.00,48704,76577.00,260122083100001
170015,26012208310002,120001,8423.00,48705,8423.00,260122083100002
372097,26012208310003,120001,-85000.00,120506,-85000.00,260122083100004
65176,26012208360001,120001,8108.00,12321,8108.00,260122083600001
65180,26012208360002,120001,6757.00,12322,6757.00,260122083600002
65184,26012208360003,120001,1635.00,12323,1635.00,260122083600003
88373,26012208360005,120001,50450.00,20365,50450.00,260122083600005
88377,26012208360006,120001,5550.00,20366,5550.00,260122083600006
170019,26012208360008,120001,9910.00,48707,9910.00,260122083600008
170023,26012208360009,120001,1090.00,48708,1090.00,260122083600009
351988,26012208360011,120001,-16500.00,110515,-16500.00,260122083600011
355824,26012208360012,120001,-56000.00,112421,-56000.00,260122083600012
372099,26012208360013,120001,-11000.00,120507,-11000.00,260122083600013
88381,26012208370001,120001,10811.00,20368,10811.00,260122083700001
88385,26012208370002,120001,1189.00,20369,1189.00,260122083700002
355826,26012208370003,120001,-12000.00,112422,-12000.00,260122083700004
65188,26012208380001,120001,5405.00,12325,5405.00,260122083800001
65192,26012208380002,120001,595.00,12326,595.00,260122083800002
351990,26012208380003,120001,-6000.00,110516,-6000.00,260122083800004
170027,26012208400001,120001,12613.00,48710,12613.00,260122084000001
170031,26012208400002,120001,8108.00,48711,8108.00,260122084000002
170035,26012208400003,120001,2279.00,48712,2279.00,260122084000003
372101,26012208400004,120001,-23000.00,120508,-23000.00,260122084000005
65196,26012208460001,120001,19820.00,12328,19820.00,260122084600001
65200,26012208460002,120001,16216.00,12329,16216.00,260122084600002
65204,26012208460003,120001,3964.00,12330,3964.00,260122084600003
88389,26012208460005,120001,54054.00,20371,54054.00,260122084600005
88393,26012208460006,120001,5946.00,20372,5946.00,260122084600006
351992,26012208460008,120001,-40000.00,110517,-40000.00,260122084600008
355828,26012208460009,120001,-60000.00,112423,-60000.00,260122084600009
170039,26012208500001,120001,10811.00,48714,10811.00,260122085000001
170043,26012208500002,120001,1189.00,48715,1189.00,260122085000002
372103,26012208500003,120001,-12000.00,120509,-12000.00,260122085000004
88397,26012208510001,120001,21622.00,20374,21622.00,260122085100001
88401,26012208510002,120001,15315.00,20375,15315.00,260122085100002
88405,26012208510003,120001,4063.00,20376,4063.00,260122085100003
355830,26012208510004,120001,-41000.00,112424,-41000.00,260122085100005
65208,26012208520001,120001,2252.00,12332,2252.00,260122085200001
65212,26012208520002,120001,248.00,12333,248.00,260122085200002
170047,26012208520004,120001,10811.00,48717,10811.00,260122085200004
170051,26012208520005,120001,5405.00,48718,5405.00,260122085200005
170055,26012208520006,120001,1784.00,48719,1784.00,260122085200006
351994,26012208520008,120001,-2500.00,110518,-2500.00,260122085200008
372105,26012208520009,120001,-18000.00,120510,-18000.00,260122085200009
88409,26012208570001,120001,12613.00,20378,12613.00,260122085700001
88413,26012208570002,120001,1387.00,20379,1387.00,260122085700002
355832,26012208570003,120001,-14000.00,112425,-14000.00,260122085700004
65216,26012208580001,120001,11712.00,12335,11712.00,260122085800001
65220,26012208580002,120001,7658.00,12336,7658.00,260122085800002
65224,26012208580003,120001,2130.00,12337,2130.00,260122085800003
351996,26012208580004,120001,-21500.00,110519,-21500.00,260122085800005
170059,26012209030001,120001,45045.00,48721,45045.00,260122090300001
170063,26012209030002,120001,4955.00,48722,4955.00,260122090300002
372107,26012209030003,120001,-50000.00,120511,-50000.00,260122090300004
65228,26012209040001,120001,11712.00,12339,11712.00,260122090400001
65232,26012209040002,120001,1288.00,12340,1288.00,260122090400002
88417,26012209040004,120001,22523.00,20381,22523.00,260122090400004
88421,26012209040005,120001,2477.00,20382,2477.00,260122090400005
170067,26012209040007,120001,19820.00,48724,19820.00,260122090400007
170071,26012209040008,120001,12613.00,48725,12613.00,260122090400008
170075,26012209040009,120001,3567.00,48726,3567.00,260122090400009
351998,26012209040011,120001,-13000.00,110520,-13000.00,260122090400011
355834,26012209040012,120001,-25000.00,112426,-25000.00,260122090400012
372109,26012209040013,120001,-36000.00,120512,-36000.00,260122090400013
88425,26012209050001,120001,10811.00,20384,10811.00,260122090500001
88429,26012209050002,120001,10811.00,20385,10811.00,260122090500002
88433,26012209050003,120001,2378.00,20386,2378.00,260122090500003
355836,26012209050004,120001,-24000.00,112427,-24000.00,260122090500005
65236,26012209070001,120001,15315.00,12342,15315.00,260122090700001
65240,26012209070002,120001,1685.00,12343,1685.00,260122090700002
352000,26012209070003,120001,-17000.00,110521,-17000.00,260122090700004
88437,26012209080001,120001,27027.00,20388,27027.00,260122090800001
88441,26012209080002,120001,2973.00,20389,2973.00,260122090800002
170079,26012209080004,120001,13514.00,48728,13514.00,260122090800004
170083,26012209080005,120001,1486.00,48729,1486.00,260122090800005
355838,26012209080007,120001,-30000.00,112428,-30000.00,260122090800007
372111,26012209080008,120001,-15000.00,120513,-15000.00,260122090800008
65244,26012209090001,120001,15315.00,12345,15315.00,260122090900001
65248,26012209090002,120001,15315.00,12346,15315.00,260122090900002
65252,26012209090003,120001,27027.00,12347,27027.00,260122090900003
65256,26012209090004,120001,6343.00,12348,6343.00,260122090900004
352002,26012209090005,120001,-64000.00,110522,-64000.00,260122090900006
170087,26012209110001,120001,26126.00,48731,26126.00,260122091100001
170091,26012209110002,120001,18018.00,48732,18018.00,260122091100002
170095,26012209110003,120001,4856.00,48733,4856.00,260122091100003
372113,26012209110004,120001,-49000.00,120514,-49000.00,260122091100005
65260,26012209120001,120001,6757.00,12350,6757.00,260122091200001
65264,26012209120002,120001,743.00,12351,743.00,260122091200002
88445,26012209120004,120001,3604.00,20391,3604.00,260122091200004
88449,26012209120005,120001,396.00,20392,396.00,260122091200005
352004,26012209120007,120001,-7500.00,110523,-7500.00,260122091200007
355840,26012209120008,120001,-4000.00,112429,-4000.00,260122091200008
170099,26012209150001,120001,9910.00,48735,9910.00,260122091500001
170103,26012209150002,120001,1802.00,48736,1802.00,260122091500002
170107,26012209150003,120001,1288.00,48737,1288.00,260122091500003
372115,26012209150004,120001,-13000.00,120515,-13000.00,260122091500005
88453,26012209160001,120001,3153.00,20394,3153.00,260122091600001
88457,26012209160002,120001,347.00,20395,347.00,260122091600002
355842,26012209160003,120001,-3500.00,112430,-3500.00,260122091600004
65268,26012209170001,120001,67568.00,12353,67568.00,260122091700001
65272,26012209170002,120001,18018.00,12354,18018.00,260122091700002
65276,26012209170003,120001,3604.00,12355,3604.00,260122091700003
65280,26012209170004,120001,9810.00,12356,9810.00,260122091700004
352006,26012209170005,120001,-99000.00,110524,-99000.00,260122091700006
88461,26012209180001,120001,17117.00,20397,17117.00,260122091800001
88465,26012209180002,120001,1883.00,20398,1883.00,260122091800002
170111,26012209180004,120001,10811.00,48739,10811.00,260122091800004
170115,26012209180005,120001,6757.00,48740,6757.00,260122091800005
170119,26012209180006,120001,1932.00,48741,1932.00,260122091800006
355844,26012209180008,120001,-19000.00,112431,-19000.00,260122091800008
372117,26012209180009,120001,-19500.00,120516,-19500.00,260122091800009
65284,26012209190001,120001,7658.00,12358,7658.00,260122091900001
65288,26012209190002,120001,842.00,12359,842.00,260122091900002
352008,26012209190003,120001,-8500.00,110525,-8500.00,260122091900004
170123,26012209210001,120001,7207.00,48743,7207.00,260122092100001
170127,26012209210002,120001,5405.00,48744,5405.00,260122092100002
170131,26012209210003,120001,1388.00,48745,1388.00,260122092100003
372119,26012209210004,120001,-14000.00,120517,-14000.00,260122092100005
867786,26012209210005,120001,11712.00,295747,11712.00,260122092100006
867790,26012209210006,120001,7207.00,295748,7207.00,260122092100007
867794,26012209210007,120001,9009.00,295749,9009.00,260122092100008
867798,26012209210008,120001,9910.00,295750,9910.00,260122092100009
867802,26012209210009,120001,8108.00,295751,8108.00,260122092100010
867806,26012209210010,120001,5054.00,295752,5054.00,260122092100011
867809,26012209210011,120001,-51000.00,295753,-51000.00,260122092100012
88469,26012209220001,120001,46847.00,20400,46847.00,260122092200001
88473,26012209220002,120001,5153.00,20401,5153.00,260122092200002
355846,26012209220003,120001,-52000.00,112432,-52000.00,260122092200004
65292,26012209250001,120001,16216.00,12361,16216.00,260122092500001
65296,26012209250002,120001,9009.00,12362,9009.00,260122092500002
65300,26012209250003,120001,18919.00,12363,18919.00,260122092500003
65304,26012209250004,120001,4856.00,12364,4856.00,260122092500004
352010,26012209250005,120001,-49000.00,110526,-49000.00,260122092500006
170135,26012209260001,120001,3604.00,48747,3604.00,260122092600001
170139,26012209260002,120001,396.00,48748,396.00,260122092600002
372121,26012209260003,120001,-4000.00,120518,-4000.00,260122092600004
88477,26012209290001,120001,9009.00,20403,9009.00,260122092900001
88481,26012209290002,120001,991.00,20404,991.00,260122092900002
355848,26012209290003,120001,-10000.00,112433,-10000.00,260122092900004
65308,26012209310001,120001,43243.00,12366,43243.00,260122093100001
65312,26012209310002,120001,4757.00,12367,4757.00,260122093100002
352012,26012209310003,120001,-48000.00,110527,-48000.00,260122093100004
170143,26012209320001,120001,30631.00,48750,30631.00,260122093200001
170147,26012209320002,120001,54054.00,48751,54054.00,260122093200002
170151,26012209320003,120001,245045.00,48752,245045.00,260122093200003
170155,26012209320004,120001,22523.00,48753,22523.00,260122093200004
170159,26012209320005,120001,38747.00,48754,38747.00,260122093200005
372123,26012209320006,120001,-391000.00,120519,-391000.00,260122093200007
88485,26012209360001,120001,32432.00,20406,32432.00,260122093600001
88489,26012209360002,120001,14414.00,20407,14414.00,260122093600002
88493,26012209360003,120001,30631.00,20408,30631.00,260122093600003
88497,26012209360004,120001,8523.00,20409,8523.00,260122093600004
355850,26012209360005,120001,-86000.00,112434,-86000.00,260122093600006
65316,26012209370001,120001,16216.00,12369,16216.00,260122093700001
65320,26012209370002,120001,1784.00,12370,1784.00,260122093700002
352014,26012209370003,120001,-18000.00,110528,-18000.00,260122093700004
170163,26012209380001,120001,5405.00,48756,5405.00,260122093800001
170167,26012209380002,120001,13514.00,48757,13514.00,260122093800002
170171,26012209380003,120001,2081.00,48758,2081.00,260122093800003
372125,26012209380004,120001,-21000.00,120520,-21000.00,260122093800005
88501,26012209400001,120001,7658.00,20411,7658.00,260122094000001
88505,26012209400002,120001,842.00,20412,842.00,260122094000002
355852,26012209400003,120001,-8500.00,112435,-8500.00,260122094000004
65324,26012209430001,120001,7658.00,12372,7658.00,260122094300001
65328,26012209430002,120001,842.00,12373,842.00,260122094300002
352016,26012209430003,120001,-8500.00,110529,-8500.00,260122094300004
170175,26012209450001,120001,13514.00,48760,13514.00,260122094500001
170179,26012209450002,120001,1486.00,48761,1486.00,260122094500002
372127,26012209450003,120001,-15000.00,120521,-15000.00,260122094500004
88509,26012209490001,120001,16667.00,20414,16667.00,260122094900001
88513,26012209490002,120001,1833.00,20415,1833.00,260122094900002
355854,26012209490003,120001,-18500.00,112436,-18500.00,260122094900004
65332,26012209510001,120001,10811.00,12375,10811.00,260122095100001
65336,26012209510002,120001,18018.00,12376,18018.00,260122095100002
65340,26012209510003,120001,10811.00,12377,10811.00,260122095100003
65344,26012209510004,120001,4360.00,12378,4360.00,260122095100004
168339,26012209510006,120001,12613.00,48135,12613.00,260122095100006
168343,26012209510007,120001,1387.00,48136,1387.00,260122095100007
352018,26012209510009,120001,-44000.00,110530,-44000.00,260122095100009
371793,26012209510010,120001,-14000.00,120354,-14000.00,260122095100010
88517,26012209530001,120001,25225.00,20417,25225.00,260122095300001
88521,26012209530002,120001,2775.00,20418,2775.00,260122095300002
355856,26012209530003,120001,-28000.00,112437,-28000.00,260122095300004
65348,26012209540001,120001,18018.00,12380,18018.00,260122095400001
65352,26012209540002,120001,1982.00,12381,1982.00,260122095400002
168347,26012209540004,120001,13063.00,48138,13063.00,260122095400004
168351,26012209540005,120001,1437.00,48139,1437.00,260122095400005
352020,26012209540007,120001,-20000.00,110531,-20000.00,260122095400007
371795,26012209540008,120001,-14500.00,120355,-14500.00,260122095400008
88525,26012209580001,120001,630631.00,20420,630631.00,260122095800001
88529,26012209580002,120001,630631.00,20421,630631.00,260122095800002
88533,26012209580003,120001,234234.00,20422,234234.00,260122095800003
88537,26012209580004,120001,310811.00,20423,310811.00,260122095800004
88541,26012209580005,120001,198693.00,20424,198693.00,260122095800005
355858,26012209580006,120001,-2005000.00,112438,-2005000.00,260122095800007
65356,26012210010001,120001,15315.00,12383,15315.00,260122100100001
65360,26012210010002,120001,90090.00,12384,90090.00,260122100100002
65364,26012210010003,120001,81081.00,12385,81081.00,260122100100003
65368,26012210010004,120001,20514.00,12386,20514.00,260122100100004
352022,26012210010005,120001,-207000.00,110532,-207000.00,260122100100006
168355,26012210020001,120001,5405.00,48141,5405.00,260122100200001
168359,26012210020002,120001,3604.00,48142,3604.00,260122100200002
168363,26012210020003,120001,991.00,48143,991.00,260122100200003
371797,26012210020004,120001,-10000.00,120356,-10000.00,260122100200005
88545,26012210030001,120001,13514.00,20426,13514.00,260122100300001
88549,26012210030002,120001,1486.00,20427,1486.00,260122100300002
355860,26012210030003,120001,-15000.00,112439,-15000.00,260122100300004
867834,26012210030004,120001,9910.00,295762,9910.00,260122100300005
867838,26012210030005,120001,4505.00,295763,4505.00,260122100300006
867842,26012210030006,120001,1585.00,295764,1585.00,260122100300007
867845,26012210030007,120001,-16000.00,295765,-16000.00,260122100300008
65372,26012210130001,120001,6306.00,12388,6306.00,260122101300001
65376,26012210130002,120001,9009.00,12389,9009.00,260122101300002
65380,26012210130003,120001,1685.00,12390,1685.00,260122101300003
352024,26012210130004,120001,-17000.00,110533,-17000.00,260122101300005
168367,26012210140001,120001,40541.00,48145,40541.00,260122101400001
168371,26012210140002,120001,4459.00,48146,4459.00,260122101400002
371799,26012210140003,120001,-45000.00,120357,-45000.00,260122101400004
88553,26012210180001,120001,34234.00,20429,34234.00,260122101800001
88557,26012210180002,120001,3766.00,20430,3766.00,260122101800002
355862,26012210180003,120001,-38000.00,112440,-38000.00,260122101800004
65384,26012210200001,120001,72072.00,12392,72072.00,260122102000001
65388,26012210200002,120001,7928.00,12393,7928.00,260122102000002
352026,26012210200003,120001,-80000.00,110534,-80000.00,260122102000004
88561,26012210210001,120001,5405.00,20432,5405.00,260122102100001
88565,26012210210002,120001,595.00,20433,595.00,260122102100002
168375,26012210210004,120001,5405.00,48148,5405.00,260122102100004
168379,26012210210005,120001,595.00,48149,595.00,260122102100005
355864,26012210210007,120001,-6000.00,112441,-6000.00,260122102100007
371801,26012210210008,120001,-6000.00,120358,-6000.00,260122102100008
65392,26012210220001,120001,61261.00,12395,61261.00,260122102200001
65396,26012210220002,120001,6739.00,12396,6739.00,260122102200002
352028,26012210220003,120001,-68000.00,110535,-68000.00,260122102200004
168383,26012210230001,120001,27928.00,48151,27928.00,260122102300001
168387,26012210230002,120001,3072.00,48152,3072.00,260122102300002
371803,26012210230003,120001,-31000.00,120359,-31000.00,260122102300004
88569,26012210240001,120001,252252.00,20435,252252.00,260122102400001
88573,26012210240002,120001,27748.00,20436,27748.00,260122102400002
355866,26012210240003,120001,-280000.00,112442,-280000.00,260122102400004
65400,26012210250001,120001,1802.00,12398,1802.00,260122102500001
65404,26012210250002,120001,198.00,12399,198.00,260122102500002
352030,26012210250003,120001,-2000.00,110536,-2000.00,260122102500004
65408,26012210260001,120001,21622.00,12401,21622.00,260122102600001
65412,26012210260002,120001,2378.00,12402,2378.00,260122102600002
88577,26012210260004,120001,86486.00,20438,86486.00,260122102600004
88581,26012210260005,120001,9009.00,20439,9009.00,260122102600005
88585,26012210260006,120001,10505.00,20440,10505.00,260122102600006
352032,26012210260008,120001,-24000.00,110537,-24000.00,260122102600008
355868,26012210260009,120001,-106000.00,112443,-106000.00,260122102600009
168391,26012210290001,120001,6757.00,48154,6757.00,260122102900001
168395,26012210290002,120001,743.00,48155,743.00,260122102900002
371805,26012210290003,120001,-7500.00,120360,-7500.00,260122102900004
88589,26012210300001,120001,2252.00,20442,2252.00,260122103000001
88593,26012210300002,120001,248.00,20443,248.00,260122103000002
355870,26012210300003,120001,-2500.00,112444,-2500.00,260122103000004
65416,26012210310001,120001,9910.00,12404,9910.00,260122103100001
65420,26012210310002,120001,1090.00,12405,1090.00,260122103100002
352034,26012210310003,120001,-11000.00,110538,-11000.00,260122103100004
168399,26012210370001,120001,7207.00,48157,7207.00,260122103700001
168403,26012210370002,120001,793.00,48158,793.00,260122103700002
371807,26012210370003,120001,-8000.00,120361,-8000.00,260122103700004
65424,26012210380001,120001,13063.00,12407,13063.00,260122103800001
65428,26012210380002,120001,1437.00,12408,1437.00,260122103800002
88597,26012210380004,120001,18018.00,20445,18018.00,260122103800004
88601,26012210380005,120001,3604.00,20446,3604.00,260122103800005
88605,26012210380006,120001,18018.00,20447,18018.00,260122103800006
88609,26012210380007,120001,4360.00,20448,4360.00,260122103800007
352036,26012210380009,120001,-14500.00,110539,-14500.00,260122103800009
355872,26012210380010,120001,-44000.00,112445,-44000.00,260122103800010
168407,26012210390001,120001,8108.00,48160,8108.00,260122103900001
168411,26012210390002,120001,892.00,48161,892.00,260122103900002
371809,26012210390003,120001,-9000.00,120362,-9000.00,260122103900004
65432,26012210410001,120001,32432.00,12410,32432.00,260122104100001
65436,26012210410002,120001,3568.00,12411,3568.00,260122104100002
88613,26012210410004,120001,4505.00,20450,4505.00,260122104100004
88617,26012210410005,120001,495.00,20451,495.00,260122104100005
88621,26012210410007,120001,13514.00,20453,13514.00,260122104100007
88625,26012210410008,120001,1486.00,20454,1486.00,260122104100008
168415,26012210410010,120001,11712.00,48163,11712.00,260122104100010
168419,26012210410011,120001,7207.00,48164,7207.00,260122104100011
168423,26012210410012,120001,2081.00,48165,2081.00,260122104100012
352038,26012210410014,120001,-36000.00,110540,-36000.00,260122104100014
355874,26012210410015,120001,-5000.00,112446,-5000.00,260122104100015
355876,26012210410016,120001,-15000.00,112447,-15000.00,260122104100016
371811,26012210410017,120001,-21000.00,120363,-21000.00,260122104100017
65440,26012210430001,120001,16216.00,12413,16216.00,260122104300001
65444,26012210430002,120001,10811.00,12414,10811.00,260122104300002
65448,26012210430003,120001,2973.00,12415,2973.00,260122104300003
168427,26012210430005,120001,8108.00,48167,8108.00,260122104300005
168431,26012210430006,120001,892.00,48168,892.00,260122104300006
352040,26012210430008,120001,-30000.00,110541,-30000.00,260122104300008
371813,26012210430009,120001,-9000.00,120364,-9000.00,260122104300009
88629,26012210450001,120001,10811.00,20456,10811.00,260122104500001
88633,26012210450002,120001,1189.00,20457,1189.00,260122104500002
355878,26012210450003,120001,-12000.00,112448,-12000.00,260122104500004
65452,26012210460001,120001,450450.00,12417,450450.00,260122104600001
65456,26012210460002,120001,49550.00,12418,49550.00,260122104600002
352042,26012210460003,120001,-500000.00,110542,-500000.00,260122104600004
88637,26012210480001,120001,10811.00,20459,10811.00,260122104800001
88641,26012210480002,120001,3604.00,20460,3604.00,260122104800002
88645,26012210480003,120001,1585.00,20461,1585.00,260122104800003
168435,26012210480005,120001,6306.00,48170,6306.00,260122104800005
168439,26012210480006,120001,694.00,48171,694.00,260122104800006
355880,26012210480008,120001,-16000.00,112449,-16000.00,260122104800008
371815,26012210480009,120001,-7000.00,120365,-7000.00,260122104800009
65460,26012210510001,120001,6757.00,12420,6757.00,260122105100001
65464,26012210510002,120001,743.00,12421,743.00,260122105100002
352044,26012210510003,120001,-7500.00,110543,-7500.00,260122105100004
88649,26012210520001,120001,5405.00,20463,5405.00,260122105200001
88653,26012210520002,120001,595.00,20464,595.00,260122105200002
168443,26012210520004,120001,5405.00,48173,5405.00,260122105200004
168447,26012210520005,120001,595.00,48174,595.00,260122105200005
355882,26012210520007,120001,-6000.00,112450,-6000.00,260122105200007
371817,26012210520008,120001,-6000.00,120366,-6000.00,260122105200008
65468,26012210530001,120001,7207.00,12423,7207.00,260122105300001
65472,26012210530002,120001,793.00,12424,793.00,260122105300002
352048,26012210530003,120001,-8000.00,110544,-8000.00,260122105300004
168451,26012210590001,120001,20721.00,48176,20721.00,260122105900001
168455,26012210590002,120001,10811.00,48177,10811.00,260122105900002
168459,26012210590003,120001,3468.00,48178,3468.00,260122105900003
371819,26012210590004,120001,-35000.00,120367,-35000.00,260122105900005
88657,26012211010001,120001,5405.00,20466,5405.00,260122110100001
88661,26012211010002,120001,595.00,20467,595.00,260122110100002
355884,26012211010003,120001,-6000.00,112451,-6000.00,260122110100004
65476,26012211030001,120001,20721.00,12426,20721.00,260122110300001
65480,26012211030002,120001,2279.00,12427,2279.00,260122110300002
168463,26012211030004,120001,7658.00,48180,7658.00,260122110300004
168467,26012211030005,120001,15315.00,48181,15315.00,260122110300005
168471,26012211030006,120001,8108.00,48182,8108.00,260122110300006
168475,26012211030007,120001,3419.00,48183,3419.00,260122110300007
352050,26012211030009,120001,-23000.00,110545,-23000.00,260122110300009
371821,26012211030010,120001,-34500.00,120368,-34500.00,260122110300010
65484,26012211050001,120001,18018.00,12429,18018.00,260122110500001
65488,26012211050002,120001,58559.00,12430,58559.00,260122110500002
65492,26012211050003,120001,8423.00,12431,8423.00,260122110500003
168479,26012211050008,120001,27928.00,48185,27928.00,260122110500008
168483,26012211050009,120001,7658.00,48186,7658.00,260122110500009
168487,26012211050010,120001,5405.00,48187,5405.00,260122110500010
168491,26012211050011,120001,4509.00,48188,4509.00,260122110500011
352052,26012211050013,120001,-85000.00,110546,-85000.00,260122110500013
362700,26012211050014,120001,-16000.00,115858,-16000.00,260122110500014
371823,26012211050015,120001,-45500.00,120369,-45500.00,260122110500015
406002,26012211050016,120001,14414.00,137099,14414.00,260122110500016
406006,26012211050017,120001,1586.00,137100,1586.00,260122110500017
65496,26012211080001,120001,63063.00,12433,63063.00,260122110800001
65500,26012211080002,120001,38288.00,12434,38288.00,260122110800002
65504,26012211080003,120001,11149.00,12435,11149.00,260122110800003
88665,26012211080005,120001,15315.00,20469,15315.00,260122110800005
88669,26012211080006,120001,1685.00,20470,1685.00,260122110800006
168495,26012211080008,120001,29730.00,48190,29730.00,260122110800008
168499,26012211080009,120001,3270.00,48191,3270.00,260122110800009
351920,26012211080011,120001,-112500.00,110481,-112500.00,260122110800011
355888,26012211080012,120001,-17000.00,112453,-17000.00,260122110800012
371825,26012211080013,120001,-33000.00,120370,-33000.00,260122110800013
125601,26012211090001,120001,18018.00,33363,18018.00,260122110900001
125605,26012211090002,120001,1982.00,33364,1982.00,260122110900002
362702,26012211090003,120001,-20000.00,115859,-20000.00,260122110900004
88673,26012211100001,120001,5405.00,20472,5405.00,260122111000001
88677,26012211100002,120001,595.00,20473,595.00,260122111000002
355890,26012211100003,120001,-6000.00,112454,-6000.00,260122111000004
65508,26012211110001,120001,6306.00,12437,6306.00,260122111100001
65512,26012211110002,120001,694.00,12438,694.00,260122111100002
351922,26012211110003,120001,-7000.00,110482,-7000.00,260122111100004
168503,26012211130001,120001,30631.00,48193,30631.00,260122111300001
168507,26012211130002,120001,3369.00,48194,3369.00,260122111300002
371827,26012211130003,120001,-34000.00,120371,-34000.00,260122111300004
88681,26012211160001,120001,32432.00,20475,32432.00,260122111600001
88685,26012211160002,120001,3568.00,20476,3568.00,260122111600002
125609,26012211160004,120001,14414.00,33366,14414.00,260122111600004
125613,26012211160005,120001,1586.00,33367,1586.00,260122111600005
355892,26012211160007,120001,-36000.00,112455,-36000.00,260122111600007
362704,26012211160008,120001,-16000.00,115860,-16000.00,260122111600008
65516,26012211200001,120001,18018.00,12440,18018.00,260122112000001
65520,26012211200002,120001,1982.00,12441,1982.00,260122112000002
168511,26012211200004,120001,56757.00,48196,56757.00,260122112000004
168515,26012211200005,120001,4505.00,48197,4505.00,260122112000005
168519,26012211200006,120001,6738.00,48198,6738.00,260122112000006
351924,26012211200008,120001,-20000.00,110483,-20000.00,260122112000008
371829,26012211200009,120001,-68000.00,120372,-68000.00,260122112000009
362706,26012211220003,120001,-9000.00,115861,-9000.00,260122112200004
406008,26012211220004,120001,8108.00,137101,8108.00,260122112200005
406012,26012211220005,120001,892.00,137102,892.00,260122112200006
88689,26012211240001,120001,9009.00,20478,9009.00,260122112400001
